"","LoggerNumber","DateTime","TempC","RH","DewPTC","Tree_ID","Strata"
"2655",1,2018-06-27 10:39:00,25.817,98.181,25.202,"BR26","Understory"
"2656",1,2018-06-27 10:42:00,25.768,98.914,25.262,"BR26","Understory"
"2657",1,2018-06-27 10:45:00,25.72,95.121,24.636,"BR26","Understory"
"2658",1,2018-06-27 10:48:00,25.89,92.142,24.333,"BR26","Understory"
"2659",1,2018-06-27 10:51:00,26.012,92.637,24.534,"BR26","Understory"
"2660",1,2018-06-27 10:54:00,26.182,91.471,24.515,"BR26","Understory"
"2661",1,2018-06-27 10:57:00,26.426,87.98,24.171,"BR26","Understory"
"2662",1,2018-06-27 11:00:00,26.671,87.449,24.322,"BR26","Unclassified"
"2663",1,2018-06-27 11:03:00,26.793,81.317,23.336,"BR26","Unclassified"
"2664",1,2018-06-27 11:06:00,26.867,80.671,23.286,"BR26","Mid"
"2665",1,2018-06-27 11:09:00,27.014,79.199,23.148,"BR26","Mid"
"2666",1,2018-06-27 11:12:00,27.136,78.557,23.143,"BR26","Mid"
"2667",1,2018-06-27 11:15:00,27.161,75.08,22.47,"BR26","Unclassified"
"2668",1,2018-06-27 11:18:00,27.333,74.671,22.552,"BR26","Unclassified"
"2669",1,2018-06-27 11:21:00,27.604,74.753,22.831,"BR26","Canopy"
"2670",1,2018-06-27 11:24:00,27.949,72.415,22.673,"BR26","Canopy"
"2671",1,2018-06-27 11:27:00,28.32,71.618,22.858,"BR26","Canopy"
"2672",1,2018-06-27 11:30:00,28.493,73.888,23.512,"BR26","Canopy"
"2673",1,2018-06-27 11:33:00,28.394,67.742,22.061,"BR26","Unclassified"
"2674",1,2018-06-27 11:36:00,28.245,70.735,22.593,"BR26","Unclassified"
"2675",1,2018-06-27 11:39:00,28.147,73.495,23.093,"BR26","Unclassified"
"2676",1,2018-06-27 08:30:00,23.232,100,23.094,"BR25","Understory"
"2677",1,2018-06-27 08:33:00,23.28,100,23.141,"BR25","Understory"
"2678",1,2018-06-27 08:36:00,23.328,100,23.191,"BR25","Understory"
"2679",1,2018-06-27 08:39:00,23.376,100,23.238,"BR25","Understory"
"2680",1,2018-06-27 08:42:00,23.665,100,23.529,"BR25","Understory"
"2681",1,2018-06-27 08:45:00,24.05,100,23.917,"BR25","Understory"
"2682",1,2018-06-27 08:48:00,24.339,100,24.205,"BR25","Understory"
"2683",1,2018-06-27 08:51:00,24.532,100,24.403,"BR25","Understory"
"2684",1,2018-06-27 08:54:00,24.726,100,24.591,"BR25","Understory"
"2685",1,2018-06-27 08:57:00,24.726,100,24.595,"BR25","Understory"
"2686",1,2018-06-27 09:00:00,24.774,100,24.645,"BR25","Understory"
"2687",1,2018-06-27 09:03:00,24.653,100,24.515,"BR25","Understory"
"2688",1,2018-06-27 09:06:00,24.388,100,24.241,"BR25","Unclassified"
"2689",1,2018-06-27 09:09:00,24.291,100,24.136,"BR25","Unclassified"
"2690",1,2018-06-27 09:12:00,24.291,100,24.136,"BR25","Unclassified"
"2691",1,2018-06-27 09:15:00,24.388,100,24.2,"BR25","Unclassified"
"2692",1,2018-06-27 09:18:00,24.412,100,24.161,"BR25","Mid"
"2693",1,2018-06-27 09:21:00,24.436,99.407,23.996,"BR25","Mid"
"2694",1,2018-06-27 09:24:00,24.653,99.307,24.2,"BR25","Mid"
"2695",1,2018-06-27 09:27:00,24.968,97.212,24.204,"BR25","Mid"
"2696",1,2018-06-27 09:30:00,25.307,94.989,24.204,"BR25","Unclassified"
"2697",1,2018-06-27 09:33:00,25.525,94.882,24.405,"BR25","Canopy"
"2698",1,2018-06-27 09:36:00,26.182,93.199,24.794,"BR25","Canopy"
"2699",1,2018-06-27 09:39:00,26.378,87.437,24.03,"BR25","Canopy"
"2700",1,2018-06-27 09:42:00,26.304,87.868,24.032,"BR25","Canopy"
"2701",1,2018-06-27 09:45:00,26.134,92.064,24.563,"BR25","Unclassified"
"2702",2,2018-06-27 09:21:00,24.002,96.64,23.151,"BR23","Understory"
"2703",2,2018-06-27 09:24:00,24.074,96.712,23.234,"BR23","Understory"
"2704",2,2018-06-27 09:27:00,24.243,96.916,23.434,"BR23","Understory"
"2705",2,2018-06-27 09:30:00,24.412,96.907,23.601,"BR23","Understory"
"2706",2,2018-06-27 09:33:00,24.629,96.963,23.828,"BR23","Understory"
"2707",2,2018-06-27 09:36:00,24.847,97.02,24.054,"BR23","Understory"
"2708",2,2018-06-27 09:39:00,24.895,96.979,24.096,"BR23","Understory"
"2709",2,2018-06-27 09:42:00,24.919,97.012,24.126,"BR23","Understory"
"2710",2,2018-06-27 09:45:00,24.919,96.985,24.122,"BR23","Understory"
"2711",2,2018-06-27 09:48:00,24.823,97.014,24.029,"BR23","Understory"
"2712",2,2018-06-27 09:51:00,24.774,96.974,23.975,"BR23","Understory"
"2713",2,2018-06-27 09:54:00,24.653,96.889,23.841,"BR23","Understory"
"2714",2,2018-06-27 09:57:00,24.436,96.913,23.627,"BR23","Unclassified"
"2715",2,2018-06-27 10:00:00,24.412,96.8,23.585,"BR23","Unclassified"
"2716",2,2018-06-27 10:03:00,24.436,96.593,23.578,"BR23","Unclassified"
"2717",2,2018-06-27 10:06:00,24.532,96.377,23.642,"BR23","Mid"
"2718",2,2018-06-27 10:09:00,24.702,96.045,23.761,"BR23","Mid"
"2719",2,2018-06-27 10:12:00,24.895,95.746,23.909,"BR23","Mid"
"2720",2,2018-06-27 10:15:00,25.137,95.647,24.136,"BR23","Mid"
"2721",2,2018-06-27 10:18:00,25.283,95.576,24.27,"BR23","Canopy"
"2722",2,2018-06-27 10:21:00,25.355,94.406,24.161,"BR23","Canopy"
"2723",2,2018-06-27 10:24:00,25.453,94.16,24.219,"BR23","Canopy"
"2724",2,2018-06-27 10:27:00,25.55,92.578,24.065,"BR23","Canopy"
"2725",2,2018-06-27 10:30:00,25.647,93.284,24.274,"BR23","Unclassified"
"2726",2,2018-06-27 10:33:00,25.72,92.866,24.28,"BR23","Unclassified"
"2727",2,2018-06-27 10:36:00,25.817,94.523,24.64,"BR23","Unclassified"
"2728",2,2018-06-27 11:21:00,26.378,91.546,24.721,"BR24","Understory"
"2729",2,2018-06-27 11:24:00,26.304,92.023,24.726,"BR24","Understory"
"2730",2,2018-06-27 11:27:00,26.207,93.696,24.898,"BR24","Understory"
"2731",2,2018-06-27 11:30:00,26.158,93.575,24.83,"BR24","Understory"
"2732",2,2018-06-27 11:33:00,26.061,93.659,24.746,"BR24","Understory"
"2733",2,2018-06-27 11:36:00,26.061,94.149,24.824,"BR24","Understory"
"2734",2,2018-06-27 11:39:00,26.085,92.354,24.561,"BR24","Understory"
"2735",2,2018-06-27 11:42:00,26.061,93.168,24.668,"BR24","Understory"
"2736",2,2018-06-27 11:45:00,25.987,93.15,24.592,"BR24","Understory"
"2737",2,2018-06-27 11:48:00,25.963,91.995,24.382,"BR24","Understory"
"2738",2,2018-06-27 11:51:00,26.036,89.503,24.043,"BR24","Understory"
"2739",2,2018-06-27 11:54:00,26.329,84.724,23.505,"BR24","Understory"
"2740",2,2018-06-27 11:57:00,26.744,83.396,23.673,"BR24","Unclassified"
"2741",2,2018-06-27 12:00:00,27.112,81.127,23.612,"BR24","Mid"
"2742",2,2018-06-27 12:03:00,27.431,78.908,23.499,"BR24","Mid"
"2743",2,2018-06-27 12:06:00,27.801,79.101,23.896,"BR24","Mid"
"2744",2,2018-06-27 12:09:00,28.369,72.316,23.057,"BR24","Mid"
"2745",2,2018-06-27 12:12:00,28.791,71.406,23.265,"BR24","Unclassified"
"2746",2,2018-06-27 12:15:00,29.215,70.943,23.571,"BR24","Unclassified"
"2747",2,2018-06-27 12:18:00,29.389,68.799,23.256,"BR24","Canopy"
"2748",2,2018-06-27 12:21:00,29.365,71.903,23.926,"BR24","Canopy"
"2749",2,2018-06-27 12:24:00,29.215,73.938,24.219,"BR24","Canopy"
"2750",2,2018-06-27 12:27:00,29.215,72.863,23.99,"BR24","Unclassified"
"2751",2,2018-06-27 12:30:00,29.04,71.032,23.422,"BR24","Unclassified"
"2752",2,2018-06-27 12:33:00,28.941,75.399,24.26,"BR24","Unclassified"
"2753",1,2018-06-26 10:42:00,27.431,94.001,26.168,"BR22","Understory"
"2754",1,2018-06-26 10:45:00,27.333,94.14,26.092,"BR22","Understory"
"2755",1,2018-06-26 10:48:00,27.21,93.617,25.886,"BR22","Understory"
"2756",1,2018-06-26 10:51:00,26.965,93.666,25.649,"BR22","Understory"
"2757",1,2018-06-26 10:54:00,26.695,93.107,25.291,"BR22","Understory"
"2758",1,2018-06-26 10:57:00,26.622,93.69,25.311,"BR22","Understory"
"2759",1,2018-06-26 11:00:00,26.744,95.408,25.705,"BR22","Understory"
"2760",1,2018-06-26 11:03:00,26.867,95.981,25.917,"BR22","Understory"
"2761",1,2018-06-26 11:06:00,26.989,95.606,25.981,"BR22","Understory"
"2762",1,2018-06-26 11:09:00,26.94,93.55,25.606,"BR22","Understory"
"2763",1,2018-06-26 11:12:00,26.818,93.52,25.479,"BR22","Understory"
"2764",1,2018-06-26 11:15:00,26.524,90.229,24.649,"BR22","Understory"
"2765",1,2018-06-26 11:18:00,26.329,89.35,24.308,"BR22","Unclassified"
"2766",1,2018-06-26 11:21:00,26.304,86.382,23.774,"BR22","Unclassified"
"2767",1,2018-06-26 11:24:00,26.134,87.157,23.74,"BR22","Mid"
"2768",1,2018-06-26 11:27:00,25.89,87.995,23.644,"BR22","Mid"
"2769",1,2018-06-26 11:30:00,25.768,87.353,23.413,"BR22","Mid"
"2770",1,2018-06-26 11:33:00,25.695,87.671,23.396,"BR22","Unclassified"
"2771",1,2018-06-26 11:36:00,25.72,88.345,23.535,"BR22","Unclassified"
"2772",1,2018-06-26 11:39:00,26.061,86.523,23.558,"BR22","Unclassified"
"2773",1,2018-06-26 11:42:00,26.622,85.496,23.931,"BR22","Canopy"
"2774",1,2018-06-26 11:45:00,27.235,79.882,23.495,"BR22","Canopy"
"2775",1,2018-06-26 11:48:00,27.579,80.446,23.94,"BR22","Canopy"
"2776",1,2018-06-26 11:51:00,27.998,80.332,24.328,"BR22","Unclassified"
"2777",1,2018-06-26 11:54:00,27.974,79.689,24.179,"BR22","Unclassified"
"2778",1,2018-06-26 19:09:00,23.713,97.681,23.017,"BR22","Understory"
"2779",1,2018-06-26 19:12:00,23.617,99.162,23.137,"BR22","Understory"
"2780",1,2018-06-26 19:15:00,23.569,99.228,23.099,"BR22","Understory"
"2781",1,2018-06-26 19:18:00,23.521,99.162,23.041,"BR22","Understory"
"2782",1,2018-06-26 19:21:00,23.448,99.616,23.034,"BR22","Understory"
"2783",1,2018-06-26 19:24:00,23.4,99.445,22.961,"BR22","Understory"
"2784",1,2018-06-26 19:27:00,23.472,100,23.172,"BR22","Understory"
"2785",1,2018-06-26 19:30:00,23.424,100,23.069,"BR22","Understory"
"2786",1,2018-06-26 19:33:00,23.376,99.701,22.974,"BR22","Understory"
"2787",1,2018-06-26 19:36:00,23.28,98.888,22.76,"BR22","Understory"
"2788",1,2018-06-26 19:39:00,23.16,98.908,22.642,"BR22","Understory"
"2789",1,2018-06-26 19:42:00,23.088,98.941,22.575,"BR22","Understory"
"2790",1,2018-06-26 19:45:00,22.992,99.073,22.497,"BR22","Unclassified"
"2791",1,2018-06-26 19:48:00,22.944,99.297,22.481,"BR22","Unclassified"
"2792",1,2018-06-26 19:51:00,22.92,99.448,22.479,"BR22","Unclassified"
"2793",1,2018-06-26 19:54:00,22.968,99.539,22.54,"BR22","Mid"
"2794",1,2018-06-26 19:57:00,23.016,99.08,22.522,"BR22","Mid"
"2795",1,2018-06-26 20:00:00,22.968,99.041,22.469,"BR22","Mid"
"2796",1,2018-06-26 20:03:00,22.992,98.89,22.471,"BR22","Mid"
"2797",1,2018-06-26 20:06:00,23.04,98.323,22.437,"BR22","Unclassified"
"2798",1,2018-06-26 20:09:00,23.064,98.145,22.435,"BR22","Unclassified"
"2799",1,2018-06-26 20:12:00,23.088,97.57,22.374,"BR22","Canopy"
"2800",1,2018-06-26 20:15:00,23.16,97.906,22.496,"BR22","Canopy"
"2801",1,2018-06-26 20:18:00,23.184,98.071,22.544,"BR22","Canopy"
"2802",1,2018-06-26 20:21:00,23.232,97.714,22.54,"BR22","Canopy"
"2803",2,2018-06-26 20:06:00,23.545,94.542,22.374,"BR21","Understory"
"2804",2,2018-06-26 20:09:00,23.497,94.664,22.345,"BR21","Understory"
"2805",2,2018-06-26 20:12:00,23.448,94.732,22.308,"BR21","Understory"
"2806",2,2018-06-26 20:15:00,23.497,94.745,22.358,"BR21","Understory"
"2807",2,2018-06-26 20:18:00,23.376,94.741,22.237,"BR21","Understory"
"2808",2,2018-06-26 20:21:00,23.328,94.729,22.187,"BR21","Understory"
"2809",2,2018-06-26 20:24:00,23.304,94.696,22.158,"BR21","Understory"
"2810",2,2018-06-26 20:27:00,23.328,94.809,22.2,"BR21","Understory"
"2811",2,2018-06-26 20:30:00,23.352,94.869,22.233,"BR21","Understory"
"2812",2,2018-06-26 20:33:00,23.424,95.021,22.328,"BR21","Understory"
"2813",2,2018-06-26 20:36:00,23.617,95.178,22.544,"BR21","Understory"
"2814",2,2018-06-26 20:39:00,23.521,95.207,22.452,"BR21","Understory"
"2815",2,2018-06-26 20:42:00,23.4,95.149,22.323,"BR21","Unclassified"
"2816",2,2018-06-26 20:45:00,23.328,95.157,22.253,"BR21","Unclassified"
"2817",2,2018-06-26 20:48:00,23.28,95.145,22.203,"BR21","Mid"
"2818",2,2018-06-26 20:51:00,23.256,95.139,22.178,"BR21","Mid"
"2819",2,2018-06-26 20:54:00,23.328,95.077,22.24,"BR21","Mid"
"2820",2,2018-06-26 20:57:00,23.376,95.089,22.29,"BR21","Mid"
"2821",2,2018-06-26 21:00:00,23.424,95.075,22.336,"BR21","Unclassified"
"2822",2,2018-06-26 21:03:00,23.497,94.932,22.386,"BR21","Unclassified"
"2823",2,2018-06-26 21:06:00,23.545,94.864,22.424,"BR21","Canopy"
"2824",2,2018-06-26 21:09:00,23.617,94.641,22.462,"BR21","Canopy"
"2825",2,2018-06-26 21:12:00,23.737,94.376,22.541,"BR21","Canopy"
"2826",2,2018-06-26 21:15:00,23.809,92.719,22.354,"BR21","Canopy"
"2827",2,2018-06-26 21:18:00,23.905,92.879,22.475,"BR21","Unclassified"
"2828",2,2018-06-26 18:51:00,23.376,94.795,22.245,"BR20","Understory"
"2829",2,2018-06-26 18:54:00,23.376,94.768,22.241,"BR20","Understory"
"2830",2,2018-06-26 18:57:00,23.4,94.774,22.266,"BR20","Understory"
"2831",2,2018-06-26 19:00:00,23.424,94.753,22.287,"BR20","Understory"
"2832",2,2018-06-26 19:03:00,23.424,94.726,22.283,"BR20","Understory"
"2833",2,2018-06-26 19:06:00,23.4,94.774,22.266,"BR20","Understory"
"2834",2,2018-06-26 19:09:00,23.352,94.708,22.208,"BR20","Understory"
"2835",2,2018-06-26 19:12:00,23.352,94.708,22.208,"BR20","Understory"
"2836",2,2018-06-26 19:15:00,23.376,94.714,22.233,"BR20","Understory"
"2837",2,2018-06-26 19:18:00,23.376,94.768,22.241,"BR20","Understory"
"2838",2,2018-06-26 19:21:00,23.352,94.815,22.224,"BR20","Understory"
"2839",2,2018-06-26 19:24:00,23.256,94.844,22.133,"BR20","Understory"
"2840",2,2018-06-26 19:27:00,23.136,94.867,22.017,"BR20","Unclassified"
"2841",2,2018-06-26 19:30:00,23.088,94.855,21.967,"BR20","Unclassified"
"2842",2,2018-06-26 19:33:00,22.992,94.884,21.875,"BR20","Mid"
"2843",2,2018-06-26 19:36:00,22.992,94.884,21.875,"BR20","Mid"
"2844",2,2018-06-26 19:39:00,22.992,94.911,21.879,"BR20","Mid"
"2845",2,2018-06-26 19:42:00,22.992,94.911,21.879,"BR20","Mid"
"2846",2,2018-06-26 19:45:00,23.04,94.897,21.925,"BR20","Unclassified"
"2847",2,2018-06-26 19:48:00,23.136,94.921,22.025,"BR20","Unclassified"
"2848",2,2018-06-26 19:51:00,23.256,94.898,22.141,"BR20","Unclassified"
"2849",2,2018-06-26 19:54:00,23.4,94.828,22.274,"BR20","Canopy"
"2850",2,2018-06-26 19:57:00,23.569,94.709,22.424,"BR20","Canopy"
"2851",2,2018-06-26 20:00:00,23.617,94.507,22.441,"BR20","Canopy"
"2852",2,2018-06-26 20:03:00,23.593,94.527,22.42,"BR20","Canopy"
"2853",1,2018-06-27 20:12:00,24.508,93.028,23.099,"BR26","Understory"
"2854",1,2018-06-27 20:15:00,24.46,95.474,23.432,"BR26","Understory"
"2855",1,2018-06-27 20:18:00,24.388,94.594,23.224,"BR26","Understory"
"2856",1,2018-06-27 20:21:00,24.195,92.652,22.727,"BR26","Understory"
"2857",1,2018-06-27 20:24:00,23.954,94.026,22.703,"BR26","Understory"
"2858",1,2018-06-27 20:27:00,23.785,93.147,22.398,"BR26","Understory"
"2859",1,2018-06-27 20:30:00,23.713,93.507,22.382,"BR26","Understory"
"2860",1,2018-06-27 20:33:00,23.713,93.372,22.361,"BR26","Understory"
"2861",1,2018-06-27 20:36:00,23.737,95.128,22.657,"BR26","Understory"
"2862",1,2018-06-27 20:39:00,23.809,94.179,22.582,"BR26","Understory"
"2863",1,2018-06-27 20:42:00,23.881,93.522,22.552,"BR26","Understory"
"2864",1,2018-06-27 20:45:00,24.026,95.363,22.981,"BR26","Understory"
"2865",1,2018-06-27 20:48:00,24.171,92.102,22.616,"BR26","Unclassified"
"2866",1,2018-06-27 20:51:00,24.146,90.786,22.38,"BR26","Unclassified"
"2867",1,2018-06-27 20:54:00,24.098,90.719,22.322,"BR26","Mid"
"2868",1,2018-06-27 20:57:00,24.074,92.214,22.538,"BR26","Mid"
"2869",1,2018-06-27 21:00:00,24.122,91.108,22.408,"BR26","Mid"
"2870",1,2018-06-27 21:03:00,24.146,90.046,22.259,"BR26","Unclassified"
"2871",1,2018-06-27 21:06:00,24.122,90.04,22.235,"BR26","Unclassified"
"2872",1,2018-06-27 21:09:00,24.05,90.132,22.178,"BR26","Canopy"
"2873",1,2018-06-27 21:12:00,24.026,90.729,22.251,"BR26","Canopy"
"2874",1,2018-06-27 21:15:00,24.002,90.477,22.186,"BR26","Canopy"
"2875",1,2018-06-27 21:18:00,23.954,91.395,22.287,"BR26","Canopy"
"2876",1,2018-06-27 21:21:00,23.93,90.952,22.192,"BR26","Unclassified"
"2877",1,2018-06-27 21:24:00,23.857,91.18,22.157,"BR26","Unclassified"
"2878",1,2018-06-27 21:27:00,23.785,94.522,22.612,"BR26","Unclassified"
"2879",1,2018-06-27 18:57:00,27.481,79.151,23.594,"BR25","Understory"
"2880",1,2018-06-27 19:00:00,27.333,81.317,23.865,"BR25","Understory"
"2881",1,2018-06-27 19:03:00,27.038,83.232,23.932,"BR25","Understory"
"2882",1,2018-06-27 19:06:00,26.695,83.442,23.634,"BR25","Understory"
"2883",1,2018-06-27 19:09:00,26.353,84.389,23.469,"BR25","Understory"
"2884",1,2018-06-27 19:12:00,26.036,86.518,23.533,"BR25","Understory"
"2885",1,2018-06-27 19:15:00,25.768,88.189,23.556,"BR25","Understory"
"2886",1,2018-06-27 19:18:00,25.55,91.016,23.811,"BR25","Understory"
"2887",1,2018-06-27 19:21:00,25.477,86.894,23.046,"BR25","Understory"
"2888",1,2018-06-27 19:24:00,25.477,90.86,23.714,"BR25","Understory"
"2889",1,2018-06-27 19:27:00,25.477,88.733,23.36,"BR25","Understory"
"2890",1,2018-06-27 19:30:00,25.283,87.436,22.948,"BR25","Understory"
"2891",1,2018-06-27 19:33:00,25.113,88.203,22.91,"BR25","Unclassified"
"2892",1,2018-06-27 19:36:00,25.04,87.463,22.713,"BR25","Mid"
"2893",1,2018-06-27 19:39:00,24.992,88.23,22.795,"BR25","Mid"
"2894",1,2018-06-27 19:42:00,24.968,87.836,22.704,"BR25","Mid"
"2895",1,2018-06-27 19:45:00,24.968,88.003,22.733,"BR25","Mid"
"2896",1,2018-06-27 19:48:00,24.919,87.379,22.579,"BR25","Unclassified"
"2897",1,2018-06-27 19:51:00,24.895,88.152,22.686,"BR25","Unclassified"
"2898",1,2018-06-27 19:54:00,24.823,87.162,22.446,"BR25","Unclassified"
"2899",1,2018-06-27 19:57:00,24.823,87.635,22.527,"BR25","Canopy"
"2900",1,2018-06-27 20:00:00,24.726,87.167,22.351,"BR25","Canopy"
"2901",1,2018-06-27 20:03:00,24.605,87.862,22.35,"BR25","Canopy"
"2902",1,2018-06-27 20:06:00,24.532,88.953,22.462,"BR25","Unclassified"
"2903",1,2018-06-27 20:09:00,24.508,90.709,22.727,"BR25","Unclassified"
"2904",2,2018-06-27 19:30:00,24.919,91.904,23.329,"BR23","Understory"
"2905",2,2018-06-27 19:33:00,24.847,92.432,23.342,"BR23","Understory"
"2906",2,2018-06-27 19:36:00,24.847,93.411,23.497,"BR23","Understory"
"2907",2,2018-06-27 19:39:00,24.823,92.562,23.338,"BR23","Understory"
"2908",2,2018-06-27 19:42:00,24.774,92.959,23.353,"BR23","Understory"
"2909",2,2018-06-27 19:45:00,24.75,93.224,23.371,"BR23","Understory"
"2910",2,2018-06-27 19:48:00,24.726,93.11,23.329,"BR23","Understory"
"2911",2,2018-06-27 19:51:00,24.677,93.098,23.279,"BR23","Understory"
"2912",2,2018-06-27 19:54:00,24.629,92.977,23.212,"BR23","Understory"
"2913",2,2018-06-27 19:57:00,24.508,93.625,23.193,"BR23","Understory"
"2914",2,2018-06-27 20:00:00,24.436,91.867,22.842,"BR23","Understory"
"2915",2,2018-06-27 20:03:00,24.339,92.28,22.812,"BR23","Understory"
"2916",2,2018-06-27 20:06:00,24.291,92.132,22.741,"BR23","Unclassified"
"2917",2,2018-06-27 20:09:00,24.243,92.31,22.721,"BR23","Unclassified"
"2918",2,2018-06-27 20:12:00,24.171,92.429,22.668,"BR23","Unclassified"
"2919",2,2018-06-27 20:15:00,24.098,92.139,22.55,"BR23","Unclassified"
"2920",2,2018-06-27 20:18:00,24.026,91.467,22.37,"BR23","Unclassified"
"2921",2,2018-06-27 20:21:00,24.002,91.352,22.328,"BR23","Mid"
"2922",2,2018-06-27 20:24:00,23.954,91.34,22.278,"BR23","Mid"
"2923",2,2018-06-27 20:27:00,23.954,91.395,22.287,"BR23","Mid"
"2924",2,2018-06-27 20:30:00,23.954,91.34,22.278,"BR23","Mid"
"2925",2,2018-06-27 20:33:00,23.93,91.389,22.262,"BR23","Canopy"
"2926",2,2018-06-27 20:36:00,23.881,91.595,22.247,"BR23","Canopy"
"2927",2,2018-06-27 20:39:00,23.881,91.813,22.282,"BR23","Canopy"
"2928",2,2018-06-27 20:42:00,23.881,91.65,22.256,"BR23","Canopy"
"2929",2,2018-06-27 20:45:00,23.857,91.862,22.266,"BR23","Unclassified"
"2930",2,2018-06-27 20:54:00,23.761,93.303,22.398,"BR24","Understory"
"2931",2,2018-06-27 20:57:00,23.761,93.627,22.449,"BR24","Understory"
"2932",2,2018-06-27 21:00:00,23.713,93.642,22.403,"BR24","Understory"
"2933",2,2018-06-27 21:03:00,23.569,93.687,22.266,"BR24","Understory"
"2934",2,2018-06-27 21:06:00,23.448,94.088,22.208,"BR24","Understory"
"2935",2,2018-06-27 21:09:00,23.376,94.258,22.163,"BR24","Understory"
"2936",2,2018-06-27 21:12:00,23.328,94.434,22.142,"BR24","Understory"
"2937",2,2018-06-27 21:15:00,23.328,94.541,22.158,"BR24","Understory"
"2938",2,2018-06-27 21:18:00,23.304,94.374,22.109,"BR24","Understory"
"2939",2,2018-06-27 21:21:00,23.256,94.308,22.051,"BR24","Understory"
"2940",2,2018-06-27 21:24:00,23.184,94.128,21.951,"BR24","Understory"
"2941",2,2018-06-27 21:27:00,23.088,94.238,21.872,"BR24","Understory"
"2942",2,2018-06-27 21:30:00,23.064,94.474,21.885,"BR24","Unclassified"
"2943",2,2018-06-27 21:33:00,23.136,94.439,21.951,"BR24","Unclassified"
"2944",2,2018-06-27 21:36:00,23.088,94.05,21.843,"BR24","Unclassified"
"2945",2,2018-06-27 21:39:00,23.04,94.038,21.794,"BR24","Mid"
"2946",2,2018-06-27 21:42:00,22.896,94.029,21.649,"BR24","Mid"
"2947",2,2018-06-27 21:45:00,22.896,94.297,21.69,"BR24","Mid"
"2948",2,2018-06-27 21:48:00,22.896,94.324,21.694,"BR24","Unclassified"
"2949",2,2018-06-27 21:51:00,22.896,94.27,21.686,"BR24","Unclassified"
"2950",2,2018-06-27 21:54:00,22.872,94.157,21.644,"BR24","Canopy"
"2951",2,2018-06-27 21:57:00,22.848,94.097,21.611,"BR24","Canopy"
"2952",2,2018-06-27 22:00:00,22.729,93.906,21.462,"BR24","Canopy"
"2953",2,2018-06-27 22:03:00,22.657,94.29,21.45,"BR24","Unclassified"
"2954",2,2018-06-27 22:06:00,22.657,94.638,21.503,"BR24","Unclassified"
"2955",1,2018-06-28 20:12:00,24.508,92.131,22.957,"BR30","Understory"
"2956",1,2018-06-28 20:15:00,24.315,93.279,22.947,"BR30","Understory"
"2957",1,2018-06-28 20:18:00,24.195,93.086,22.796,"BR30","Understory"
"2958",1,2018-06-28 20:21:00,24.074,93.76,22.782,"BR30","Understory"
"2959",1,2018-06-28 20:24:00,24.002,92.93,22.579,"BR30","Understory"
"2960",1,2018-06-28 20:27:00,23.905,93.285,22.539,"BR30","Understory"
"2961",1,2018-06-28 20:30:00,23.785,96.744,22.949,"BR30","Understory"
"2962",1,2018-06-28 20:33:00,23.761,97.376,23.02,"BR30","Understory"
"2963",1,2018-06-28 20:36:00,23.737,98.164,23.112,"BR30","Understory"
"2964",1,2018-06-28 20:39:00,23.833,95.688,22.838,"BR30","Understory"
"2965",1,2018-06-28 20:42:00,23.857,92.406,22.353,"BR30","Understory"
"2966",1,2018-06-28 20:45:00,23.809,91.741,22.199,"BR30","Understory"
"2967",1,2018-06-28 20:48:00,23.809,91.005,22.081,"BR30","Unclassified"
"2968",1,2018-06-28 20:51:00,23.809,89.498,21.835,"BR30","Unclassified"
"2969",1,2018-06-28 20:54:00,23.857,88.02,21.637,"BR30","Mid"
"2970",1,2018-06-28 20:57:00,23.905,88.197,21.715,"BR30","Mid"
"2971",1,2018-06-28 21:00:00,23.954,87.877,21.709,"BR30","Mid"
"2972",1,2018-06-28 21:03:00,23.954,88.374,21.792,"BR30","Mid"
"2973",1,2018-06-28 21:06:00,24.002,88.413,21.846,"BR30","Canopy"
"2974",1,2018-06-28 21:09:00,24.074,89.065,22.026,"BR30","Canopy"
"2975",1,2018-06-28 21:12:00,24.098,87.272,21.749,"BR30","Canopy"
"2976",1,2018-06-28 21:15:00,24.074,86.404,21.577,"BR30","Canopy"
"2977",1,2018-06-28 21:18:00,24.026,87.727,21.755,"BR30","Unclassified"
"2978",1,2018-06-28 21:21:00,23.954,86.544,21.482,"BR30","Unclassified"
